ID,event_type,weight,DelEta_jj,DijetMass,LeadingJetPt
3468,1,0.000171854,-999,-999,34.5148
3469,-999,0.000172824,-999,-999,-999
3470,0,0.000193001,-999,-999,32.2082
3471,-999,0.000184062,-999,-999,-999
3472,2,0.000168177,2.18712,184.851,83.7856
3473,-999,0.000155695,-999,-999,-999
3474,-999,0.000175355,-999,-999,-999
3475,-999,0.000173515,-999,-999,-999
3476,-999,0.000177397,-999,-999,-999
3477,-999,0.000162911,-999,-999,-999
3478,1,0.000172918,-999,-999,37.3651
3479,-999,0.000168583,-999,-999,-999
3480,1,0.000172265,-999,-999,-999
3481,-999,0.000175881,-999,-999,-999
3482,2,0.000157839,2.41916,181.642,92.5774
3483,-999,0.000152467,-999,-999,-999
3484,1,0.000177987,-999,-999,39.093
3485,1,0.000172691,-999,-999,59.8077
3486,-999,0.000170348,-999,-999,-999
3487,-999,0.000160549,-999,-999,-999
3488,-999,0.000155235,-999,-999,-999
3489,-999,0.000179774,-999,-999,-999
3490,0,0.000175664,-999,-999,-999
3491,0,0.000175238,-999,-999,35.6724
3492,1,0.000167724,4.73866,617.117,84.969
3493,0,0.000177428,-999,-999,94.4282
3494,1,0.000173488,4.23617,467.498,106.255
3495,-999,0.000161615,-999,-999,-999
3496,-999,0.000179949,-999,-999,-999
3497,2,0.000154916,4.59872,417.088,56.7358
3498,-999,0.000175838,-999,-999,-999
3499,-999,0.000177897,-999,-999,-999
3500,-999,0.000159953,-999,-999,-999
3501,3,0.000158172,5.59818,1193.09,123.32
3502,0,0.00018411,4.23552,559.677,101.652
3503,-999,0.000170045,-999,-999,-999
3504,-999,0.000175688,-999,-999,-999
3505,-999,0.000180575,-999,-999,-999
3506,0,0.000197878,6.37981,1439.81,115.118
3507,-999,0.000159805,-999,-999,-999
3508,1,0.00017204,3.75467,294.122,46.1118
3509,0,0.000177157,-999,-999,104.918
3510,-999,0.000201514,-999,-999,-999
3511,-999,0.000176236,-999,-999,-999
3512,-999,0.000175249,-999,-999,-999
3513,3,0.000159406,6.57241,1097.51,43.4842
3514,-999,0.000157039,-999,-999,-999
3515,-999,0.000161781,-999,-999,-999
3516,2,0.000150357,-999,-999,65.3743
3517,-999,0.000144231,-999,-999,-999
3518,-999,0.000159117,-999,-999,-999
3519,-999,0.000179344,-999,-999,-999
3520,-999,0.000191318,-999,-999,-999
3521,2,0.000159768,0.0138864,58.3848,54.9159
3522,-999,0.000167516,-999,-999,-999
3523,-999,0.000160722,-999,-999,-999
3524,-999,0.000156813,-999,-999,-999
3525,-999,0.000176247,-999,-999,-999
3526,-999,0.000175799,-999,-999,-999
3527,-999,0.00017115,-999,-999,-999
3528,0,0.000175491,2.42876,234.506,126.943
3529,-999,0.000169525,-999,-999,-999
3530,-999,0.000162377,-999,-999,-999
3531,0,0.000178696,-999,-999,-999
3532,2,0.00015763,3.06858,309.132,91.1784
3533,-999,0.000174931,-999,-999,-999
3534,3,0.000158741,-999,-999,165.27
3535,1,0.000178011,3.95738,400.324,63.089
3536,-999,0.000176121,-999,-999,-999
3537,-999,0.000160877,-999,-999,-999
3538,-999,0.000175101,-999,-999,-999
3539,-999,0.000160383,-999,-999,-999
3540,-999,0.000164229,-999,-999,-999
3541,-999,0.00015303,-999,-999,-999
3542,2,0.000156682,7.37693,1953.68,70.7523
3543,3,0.000157442,3.29293,421.236,83.1491
3544,-999,0.000172504,-999,-999,-999
3545,-999,0.000163423,-999,-999,-999
3546,-999,0.000174176,-999,-999,-999
3547,-999,0.000174432,-999,-999,-999
3548,-999,0.000181806,-999,-999,-999
3549,-999,0.000173727,-999,-999,-999
3550,0,0.000182265,-999,-999,106.86
3551,0,0.000176388,-999,-999,78.7468
3552,3,0.000161755,4.36521,396.479,50.5609
3553,-999,0.000157349,-999,-999,-999
3554,1,0.000173556,5.26156,1277.94,95.5846
3555,-999,0.00017549,-999,-999,-999
3556,0,0.000173902,-999,-999,79.85
3557,0,0.000171644,-999,-999,32.2755
3558,3,0.00016585,1.61738,325.329,146.398
3559,-999,0.000174352,-999,-999,-999
3560,3,0.000146538,2.07017,185.291,94.876
3561,-999,0.000172944,-999,-999,-999
3562,-999,0.000160045,-999,-999,-999
3563,-999,0.000148308,-999,-999,-999
3564,0,0.000159995,4.68311,1067.87,110.264
3565,-999,0.000175664,-999,-999,-999
3566,3,0.000153335,3.1102,464.051,161.73
3567,-999,0.000157298,-999,-999,-999
3568,-999,0.000174482,-999,-999,-999
3569,1,0.000188679,3.17218,240.344,69.6483
3570,-999,0.000182728,-999,-999,-999
3571,-999,0.000152449,-999,-999,-999
3572,-999,0.000161022,-999,-999,-999
3573,-999,0.000176605,-999,-999,-999
3574,2,0.000153766,1.36008,147.427,75.1902
3575,-999,0.000166661,-999,-999,-999
3576,-999,0.000162353,-999,-999,-999
3577,-999,0.000160089,-999,-999,-999
3578,1,0.000180027,4.27285,309.528,35.9393
3579,-999,0.000159663,-999,-999,-999
3580,-999,0.000177994,-999,-999,-999
3581,-999,0.000182668,-999,-999,-999
3582,0,0.000175701,3.54815,344.84,64.459
3583,0,0.000176292,0.324246,63.4551,100.368
3584,3,0.000161198,4.44233,633.544,77.5021
3585,2,0.000153324,-999,-999,-999
3586,3,0.000157745,-999,-999,40.9713
3587,1,0.000174454,5.56409,1536.07,137.285
3588,-999,0.000158595,-999,-999,-999
3589,2,0.000158651,-999,-999,33.2308
3590,2,0.00016087,3.19209,149.294,30.9021
3591,-999,0.0001763,-999,-999,-999
3592,-999,0.000179092,-999,-999,-999
3593,-999,0.000176655,-999,-999,-999
3594,-999,0.00015971,-999,-999,-999
3595,2,0.000160888,-999,-999,-999
3596,-999,0.000177469,-999,-999,-999
3597,-999,0.000175921,-999,-999,-999
3598,2,0.000155612,2.20333,224.676,142.834
3599,3,0.000154225,3.26924,397.596,157.15
3600,-999,0.000172871,-999,-999,-999
3601,3,0.000159742,-999,-999,99.8205
3602,-999,0.000162072,-999,-999,-999
3603,-999,0.000171868,-999,-999,-999
3604,0,0.000196175,-999,-999,57.6612
3605,-999,0.000176174,-999,-999,-999
3606,0,0.000172774,6.38014,2373.71,193.468
3607,0,0.000192533,-999,-999,30.6524
3608,3,0.000151197,3.6007,460.941,147.652
3609,-999,0.000159236,-999,-999,-999
3610,-999,0.00015054,-999,-999,-999
3611,0,0.000171984,6.12057,2076.56,144.061
3612,-999,0.000158576,-999,-999,-999
3613,-999,0.000165647,-999,-999,-999
3614,3,0.000158107,4.41581,1042.62,267.435
3615,3,0.000158309,4.83782,765.033,98.7568
3616,2,0.00016559,6.11675,1509.88,81.0913
3617,-999,0.00015565,-999,-999,-999
3618,3,0.000156184,7.00669,2530.27,94.4965
3619,-999,0.000179636,-999,-999,-999
3620,-999,0.000156418,-999,-999,-999
3621,-999,0.0001695,-999,-999,-999
3622,-999,0.000181962,-999,-999,-999
3623,-999,0.000175233,-999,-999,-999
3624,3,0.000160103,3.8178,574.208,235.51
3625,3,0.000161831,-999,-999,61.3874
3626,2,0.000156747,-999,-999,-999
3627,-999,0.000191254,-999,-999,-999
3628,0,0.0001719,-999,-999,32.9905
3629,-999,0.000176725,-999,-999,-999
3630,0,0.000185911,4.14522,955.892,232.334
3631,-999,0.000159662,-999,-999,-999
3632,3,0.000157664,-999,-999,284.988
3633,-999,0.000173383,-999,-999,-999
3634,-999,0.000175638,-999,-999,-999
3635,-999,0.000162436,-999,-999,-999
3636,3,0.000164256,-999,-999,65.1704
3637,3,0.00015741,2.56465,196.032,72.014
3638,1,0.000174294,-999,-999,50.3903
3639,1,0.000178182,3.38676,211.899,38.3175
3640,-999,0.000159295,-999,-999,-999
3641,3,0.000166131,2.09216,190.716,66.5285
3642,-999,0.000171691,-999,-999,-999
3643,2,0.000164834,5.74547,2600.86,220.587
3644,2,0.000165723,-999,-999,-999
3645,1,0.000174317,2.59284,222.145,67.3202
3646,-999,0.000160839,-999,-999,-999
3647,0,0.000175496,-999,-999,154.038
3648,-999,0.000183069,-999,-999,-999
3649,-999,0.00017738,-999,-999,-999
3650,1,0.000174007,-999,-999,74.3663
3651,0,0.000160334,-999,-999,78.619
3652,-999,0.000167926,-999,-999,-999
3653,-999,0.000161468,-999,-999,-999
3654,2,0.000156733,5.62672,923.279,71.1911
3655,-999,0.000157945,-999,-999,-999
3656,-999,0.000164491,-999,-999,-999
3657,0,0.000177305,-999,-999,86.9445
3658,-999,0.000175708,-999,-999,-999
3659,2,0.00016113,-999,-999,67.7923
3660,-999,0.00017357,-999,-999,-999
3661,3,0.000158386,-999,-999,33.6155
3662,3,0.000166018,-999,-999,58.2856
3663,-999,0.000156287,-999,-999,-999
3664,-999,0.000156478,-999,-999,-999
3665,0,0.000173713,-999,-999,-999
3666,-999,0.00017921,-999,-999,-999
3667,3,0.000157872,1.72658,108.325,40.1091
3668,3,0.000170593,-999,-999,126.505
3669,3,0.000168189,-999,-999,67.5336
3670,-999,0.000179161,-999,-999,-999
3671,3,0.000160871,5.16097,695.06,60.5537
3672,-999,0.00018393,-999,-999,-999
3673,3,0.000166957,3.31126,697.466,165.611
3674,-999,0.000165395,-999,-999,-999
3675,-999,0.00017173,-999,-999,-999
3676,-999,0.000176049,-999,-999,-999
3677,-999,0.000175989,-999,-999,-999
3678,-999,0.0001784,-999,-999,-999
3679,3,0.000157639,5.01453,620.989,54.3326
3680,-999,0.000175123,-999,-999,-999
3681,0,0.000175513,-999,-999,35.9766
3682,2,0.000170587,-999,-999,67.4279
3683,0,0.000183562,-999,-999,-999
3684,-999,0.000170934,-999,-999,-999
3685,3,0.000152375,-999,-999,76.3593
3686,-999,0.000178428,-999,-999,-999
3687,-999,0.000156886,-999,-999,-999
3688,-999,0.000186669,-999,-999,-999
3689,2,0.000163228,5.26547,920.347,71.4603
3690,0,0.00017772,-999,-999,-999
3691,3,0.000149915,-999,-999,-999
3692,0,0.000175092,-999,-999,40.2419
3693,-999,0.000173454,-999,-999,-999
3694,2,0.000167996,-999,-999,48.0468
3695,-999,0.000172249,-999,-999,-999
3696,3,0.000135953,-999,-999,-999
3697,-999,0.000183707,-999,-999,-999
3698,3,0.000158876,6.15504,1591.3,96.8638
3699,0,0.0001645,2.03605,205.684,78.3547
3700,-999,0.000157529,-999,-999,-999
3701,2,0.000155865,3.8938,319.709,44.8261
3702,-999,0.000177919,-999,-999,-999
3703,-999,0.000152531,-999,-999,-999
3704,3,0.00015801,6.22726,1379.26,89.1023
3705,0,0.000174311,5.03628,1896.9,204.04
3706,-999,0.000159577,-999,-999,-999
3707,2,0.000168332,-999,-999,38.7246
3708,-999,0.000166229,-999,-999,-999
3709,-999,0.00017952,-999,-999,-999
3710,-999,0.000161365,-999,-999,-999
3711,-999,0.000158682,-999,-999,-999
3712,-999,-0.00021239,-999,-999,-999
3713,2,0.000169421,-999,-999,36.5895
3714,-999,0.000172861,-999,-999,-999
3715,-999,0.000173287,-999,-999,-999
3716,-999,0.000185804,-999,-999,-999
3717,3,0.000152241,3.00588,308.85,74.7623
3718,3,0.00015813,8.04251,2586.85,57.7787
3719,1,0.000164168,6.29678,830.503,41.3279
3720,-999,0.000156642,-999,-999,-999
3721,-999,0.000174537,-999,-999,-999
3722,-999,0.000179002,-999,-999,-999
3723,-999,0.000171889,-999,-999,-999
3724,-999,0.000175969,-999,-999,-999
3725,2,0.000158051,-999,-999,36.0639
3726,1,-0.000178144,-999,-999,77.8142
3727,-999,0.000157041,-999,-999,-999
3728,0,0.000182764,-999,-999,58.6587
3729,-999,0.00016179,-999,-999,-999
3730,-999,0.000162221,-999,-999,-999
3731,0,0.000176385,4.50223,1326.87,204.431
3732,0,0.000175254,3.44597,406.04,82.0514
3733,-999,0.000176256,-999,-999,-999
3734,-999,0.00017617,-999,-999,-999
3735,-999,0.000174909,-999,-999,-999
3736,3,0.000168848,-999,-999,-999
3737,1,0.000174,-999,-999,96.2272
3738,-999,0.000151011,-999,-999,-999
3739,3,0.000156662,6.12514,2201.25,103.64
3740,-999,0.000174025,-999,-999,-999
3741,-999,0.000178013,-999,-999,-999
3742,2,0.000150333,4.56629,1480.88,180.472
3743,0,0.00016431,6.47165,899.779,37.4018
3744,-999,0.000153767,-999,-999,-999
3745,-999,0.000161088,-999,-999,-999
3746,1,0.000177266,-999,-999,35.2455
3747,-999,0.000156532,-999,-999,-999
3748,-999,0.000172847,-999,-999,-999
3749,3,0.000158548,3.41689,376.887,77.1365
3750,0,0.00017294,-999,-999,47.6188
3751,2,0.000170166,-999,-999,50.4312
3752,-999,0.000172927,-999,-999,-999
3753,-999,0.000159906,-999,-999,-999
3754,-999,0.000381205,-999,-999,-999
3755,3,0.00016099,3.81084,551.944,96.1135
3756,1,0.000177175,-999,-999,88.3126
3757,1,0.000175225,2.1117,281.837,108.131
3758,3,0.000160568,-999,-999,50.6005
3759,2,0.000156528,1.79753,142.047,78.4505
3760,-999,0.000157005,-999,-999,-999
3761,-999,0.000171111,-999,-999,-999
3762,-999,0.000156966,-999,-999,-999
3763,3,0.000161985,4.13349,756.477,201.521
3764,-999,0.000157522,-999,-999,-999
3765,-999,0.00015851,-999,-999,-999
3766,-999,0.000174678,-999,-999,-999
3767,-999,0.000176872,-999,-999,-999
3768,0,0.000191019,5.39056,771.199,56.1665
3769,1,0.00017567,-999,-999,58.2233
3770,0,0.000176373,5.94588,1272.49,111.614
3771,-999,0.000161316,-999,-999,-999
3772,-999,0.00017614,-999,-999,-999
3773,0,0.000177519,-999,-999,56.3553
3774,2,0.000154435,-999,-999,256.929
3775,-999,0.000194399,-999,-999,-999
3776,2,0.000157482,3.39336,352.632,75.8777
3777,-999,0.000151972,-999,-999,-999
3778,2,0.000157623,5.67261,780.581,64.8621
3779,0,0.00017679,-999,-999,-999
3780,-999,0.000159594,-999,-999,-999
3781,-999,0.000176386,-999,-999,-999
3782,2,0.000158635,-999,-999,37.1065
3783,-999,0.000168155,-999,-999,-999
3784,2,0.000173457,-999,-999,68.1649
3785,-999,0.000160978,-999,-999,-999
3786,1,0.000173706,5.8482,1200.01,72.7973
3787,1,0.000173196,5.93255,1394.89,74.6868
3788,-999,0.000174351,-999,-999,-999
3789,-999,0.000179627,-999,-999,-999
3790,2,0.000158166,3.22779,331.452,78.3992
3791,3,0.000157463,-999,-999,254.748
3792,2,0.000167437,2.82834,210.685,65.8763
3793,-999,0.000177623,-999,-999,-999
3794,-999,0.000172552,-999,-999,-999
3795,-999,0.000156839,-999,-999,-999
3796,-999,0.000159709,-999,-999,-999
3797,-999,0.000175713,-999,-999,-999
3798,-999,0.000179995,-999,-999,-999
3799,-999,0.000157948,-999,-999,-999
3800,0,0.000177357,-999,-999,47.5849
3801,-999,0.000155957,-999,-999,-999
3802,0,0.000176737,3.69425,298.466,68.0392
3803,-999,0.000172226,-999,-999,-999
3804,3,0.000158348,-999,-999,36.8664
3805,-999,0.000156312,-999,-999,-999
3806,-999,0.000177346,-999,-999,-999
3807,3,0.000161762,3.49098,503.939,133.346
3808,-999,0.000178502,-999,-999,-999
3809,-999,0.000156232,-999,-999,-999
3810,2,0.000156925,3.95649,395.853,71.3537
3811,-999,0.000175763,-999,-999,-999
3812,0,0.000185455,-999,-999,53.7262
3813,-999,0.00015618,-999,-999,-999
3814,-999,0.000160296,-999,-999,-999
3815,-999,0.000174835,-999,-999,-999
3816,2,0.000155803,-999,-999,42.6389
3817,-999,0.000157161,-999,-999,-999
3818,-999,0.000156759,-999,-999,-999
3819,-999,0.000160469,-999,-999,-999
3820,-999,0.000161944,-999,-999,-999
3821,0,0.000207686,-999,-999,73.8983
3822,0,0.000198091,-999,-999,40.7479
3823,-999,0.000162907,-999,-999,-999
3824,3,0.000157059,-999,-999,106.361
3825,-999,0.000173456,-999,-999,-999
3826,0,0.000175347,-999,-999,107.336
3827,-999,0.00018315,-999,-999,-999
3828,1,0.000177438,4.58658,759.536,94.7888
3829,0,0.000177102,-999,-999,58.8514
3830,-999,0.000174309,-999,-999,-999
3831,1,0.000101938,4.11975,438.938,88.7919
3832,-999,0.000165388,-999,-999,-999
3833,1,0.000179182,-999,-999,32.8374
3834,2,0.000160105,1.85911,143.289,79.1573
3835,2,0.000169954,2.50948,161.93,80.3094
3836,0,0.000176014,-999,-999,180.408
3837,0,0.000172705,6.64747,1677.29,106.598
3838,2,0.000119287,6.49033,2331.1,122.047
3839,1,0.000188968,4.73334,553.089,86.8657
3840,-999,0.000184525,-999,-999,-999
3841,-999,9.39613e-05,-999,-999,-999
3842,-999,0.000174652,-999,-999,-999
3843,3,0.00016468,-999,-999,144.154
3844,0,0.000169011,0.24044,358.324,218.862
3845,-999,0.000159359,-999,-999,-999
3846,-999,0.00015685,-999,-999,-999
3847,-999,0.00016018,-999,-999,-999
3848,-999,0.000178193,-999,-999,-999
3849,-999,0.000160013,-999,-999,-999
3850,-999,0.000176812,-999,-999,-999
3851,-999,0.000168331,-999,-999,-999
3852,-999,0.000161034,-999,-999,-999
3853,-999,0.000175099,-999,-999,-999
3854,-999,0.000157642,-999,-999,-999
3855,-999,0.000170538,-999,-999,-999
3856,-999,0.000176109,-999,-999,-999
3857,3,0.000173992,-999,-999,115.489
3858,-999,0.000174935,-999,-999,-999
3859,1,0.000173052,-999,-999,-999
3860,-999,0.000160235,-999,-999,-999
3861,3,0.000159507,-999,-999,176.763
3862,-999,0.000175667,-999,-999,-999
3863,-999,0.000173053,-999,-999,-999
3864,-999,0.00015838,-999,-999,-999
3865,-999,0.00017461,-999,-999,-999
3866,0,0.000175962,-999,-999,45.4564
3867,-999,0.000169069,-999,-999,-999
3868,3,0.000156888,4.51672,525.379,95.0247
3869,0,0.000172846,2.66987,456.054,159.16
3870,-999,0.000187431,-999,-999,-999
3871,-999,0.00016258,-999,-999,-999
3872,3,0.000158662,-999,-999,-999
3873,2,0.000169514,2.85758,142.201,34.4169
3874,-999,0.000160932,-999,-999,-999
3875,0,0.000193787,2.89118,648.12,242.652
3876,-999,0.000175756,-999,-999,-999
3877,-999,0.000180745,-999,-999,-999
3878,-999,0.000173846,-999,-999,-999
3879,-999,0.00015929,-999,-999,-999
3880,-999,0.000163926,-999,-999,-999
3881,2,0.000160916,1.33092,186.557,105.398
3882,-999,0.000160079,-999,-999,-999
3883,2,0.000159831,5.67173,1430.66,214.31
3884,0,0.000172913,6.28019,1278.61,77.6951
3885,0,0.000172937,-999,-999,45.9919
3886,-999,0.000155991,-999,-999,-999
3887,3,5.29001e-05,7.37287,3420.3,108.131
3888,-999,0.000177333,-999,-999,-999
3889,-999,0.000157929,-999,-999,-999
3890,-999,0.000172574,-999,-999,-999
3891,0,0.000174384,-999,-999,43.3877
3892,0,0.000172217,-999,-999,39.0783
3893,1,0.000185371,-999,-999,56.9492
3894,1,0.000168168,2.29591,225.46,93.025
3895,0,0.000181762,0.800072,115.4,114.475
3896,1,0.00017748,5.49548,2234.77,210.659
3897,0,0.000172751,2.05733,181.531,122.443
3898,-999,0.000154587,-999,-999,-999
3899,-999,0.000184263,-999,-999,-999
3900,-999,0.000148093,-999,-999,-999
3901,-999,0.000176809,-999,-999,-999
3902,-999,0.000173066,-999,-999,-999
3903,-999,0.000154046,-999,-999,-999
3904,-999,0.000120678,-999,-999,-999
3905,-999,0.000165032,-999,-999,-999
3906,0,0.000186684,3.94842,364.873,54.9591
3907,-999,0.000159683,-999,-999,-999
3908,-999,0.000163965,-999,-999,-999
3909,-999,0.00016255,-999,-999,-999
3910,-999,0.000159163,-999,-999,-999
3911,-999,0.0001606,-999,-999,-999
3912,1,0.000177088,3.48641,645.129,125.058
3913,-999,0.000165638,-999,-999,-999
3914,3,0.000176151,3.24386,707.697,162.862
3915,-999,0.000174323,-999,-999,-999
3916,0,0.000184882,5.69515,1872.18,344.68
3917,0,0.000175821,-999,-999,-999
3918,-999,0.000156781,-999,-999,-999
3919,3,0.000173386,5.80689,1372.84,152.653
3920,-999,0.000167838,-999,-999,-999
3921,-999,0.000177002,-999,-999,-999
3922,-999,0.000160791,-999,-999,-999
3923,-999,0.000189657,-999,-999,-999
3924,3,0.000156417,1.92928,155.059,61.4701
3925,1,0.000169677,3.89828,341.593,50.4508
3926,0,0.000172083,6.64427,1811.52,101.255
3927,-999,0.000148274,-999,-999,-999
3928,-999,0.0001582,-999,-999,-999
3929,-999,0.000168363,-999,-999,-999
3930,-999,0.000156311,-999,-999,-999
3931,-999,0.000174327,-999,-999,-999
3932,-999,0.000159501,-999,-999,-999
3933,2,0.000154476,-999,-999,-999
3934,3,0.000151829,0.39797,25.7929,41.2207
3935,1,0.000176719,2.21326,291.473,187.989
3936,-999,0.000172606,-999,-999,-999
3937,2,0.000171924,3.64514,398.966,98.6815
3938,-999,0.000171406,-999,-999,-999
3939,0,0.000172823,-999,-999,-999
3940,1,0.000185315,-999,-999,98.9866
3941,1,0.000178868,-999,-999,35.5863
3942,-999,0.00015912,-999,-999,-999
3943,-999,0.000174449,-999,-999,-999
3944,-999,0.000174845,-999,-999,-999
3945,3,8.63936e-05,7.93664,5020.14,101.998
3946,-999,0.00017699,-999,-999,-999
3947,-999,0.000180906,-999,-999,-999
3948,-999,0.000156476,-999,-999,-999
3949,-999,0.000178531,-999,-999,-999
3950,-999,0.000186887,-999,-999,-999
3951,0,0.000176728,4.76684,687.169,63.4726
3952,-999,0.000211781,-999,-999,-999
3953,3,0.000157438,-999,-999,42.8222
3954,-999,0.000156257,-999,-999,-999
3955,2,0.000160889,0.275746,170.604,96.7443
3956,3,0.000155112,-999,-999,78.735
3957,3,0.000158522,-999,-999,166.873
3958,-999,0.000167701,-999,-999,-999
3959,-999,0.000173795,-999,-999,-999
3960,-999,0.000185034,-999,-999,-999
3961,3,0.000155667,5.59139,1087.52,71.9449
3962,-999,0.000156601,-999,-999,-999
3963,1,0.000176492,-999,-999,58.4957
3964,3,0.000160046,0.328231,105.392,202.046
3965,-999,0.000180991,-999,-999,-999
3966,3,0.000154189,-999,-999,132.03
3967,-999,0.000172287,-999,-999,-999
3968,-999,0.000168379,-999,-999,-999
3969,3,0.000166493,3.71695,234.358,37.5805
3970,-999,0.000175616,-999,-999,-999
3971,1,0.000163814,-999,-999,-999
3972,-999,0.000175455,-999,-999,-999
3973,-999,0.000147989,-999,-999,-999
3974,1,0.000175784,5.27576,822.247,106.948
3975,-999,0.000165076,-999,-999,-999
3976,2,0.000159611,4.48715,505.898,60.9627
3977,0,0.000173548,5.39993,695.954,59.004
3978,2,0.000153308,2.73509,244.782,66.8821
3979,-999,0.000165933,-999,-999,-999
3980,-999,0.00016469,-999,-999,-999
3981,-999,0.000164452,-999,-999,-999
3982,-999,0.000158223,-999,-999,-999
3983,-999,0.000180078,-999,-999,-999
3984,1,0.00017728,-999,-999,74.0145
3985,-999,0.000173843,-999,-999,-999
3986,-999,0.000175748,-999,-999,-999
3987,-999,0.00016895,-999,-999,-999
3988,0,0.000172713,-999,-999,165.46
3989,-999,0.00017295,-999,-999,-999
3990,2,0.000170376,-999,-999,-999
3991,-999,0.000172047,-999,-999,-999
3992,-999,7.43642e-05,-999,-999,-999
3993,-999,0.000156455,-999,-999,-999
3994,3,0.000157492,4.4642,570.002,78.8393
3995,-999,0.000158723,-999,-999,-999
3996,-999,0.000178446,-999,-999,-999
3997,-999,0.00015977,-999,-999,-999
3998,3,0.000159481,-999,-999,-999
3999,-999,0.00017059,-999,-999,-999
4000,1,0.000189055,-999,-999,63.2483
4001,-999,0.000181918,-999,-999,-999
4002,0,0.000133461,0.0625036,28.9727,79.1196
4003,-999,0.000177498,-999,-999,-999
4004,-999,0.000157168,-999,-999,-999
4005,-999,0.000176827,-999,-999,-999
4006,3,0.000158054,3.54643,392.559,78.6009
4007,2,0.000159275,5.384,1101.28,79.0685
4008,-999,0.000169467,-999,-999,-999
4009,1,0.000176694,-999,-999,75.8301
4010,-999,0.000177634,-999,-999,-999
4011,-999,0.000176787,-999,-999,-999
4012,-999,0.000160784,-999,-999,-999
4013,1,0.000177765,0.450622,27.3745,56.8262
4014,-999,0.000195283,-999,-999,-999
